"module name","license","repository"
"d3-format@3.1.0","ISC","https://github.com/d3/d3-format"
"d3-geo@3.1.1","ISC","https://github.com/d3/d3-geo"
"d3-hierarchy@3.1.2","ISC","https://github.com/d3/d3-hierarchy"
"d3-interpolate@3.0.1","ISC","https://github.com/d3/d3-interpolate"
"d3-path@1.0.9","BSD-3-Clause","https://github.com/d3/d3-path"
"d3-path@3.1.0","ISC","https://github.com/d3/d3-path"
"d3-polygon@3.0.1","ISC","https://github.com/d3/d3-polygon"
"d3-quadtree@3.0.1","ISC","https://github.com/d3/d3-quadtree"
"d3-random@3.0.1","ISC","https://github.com/d3/d3-random"
"d3-sankey@0.12.3","BSD-3-Clause","https://github.com/d3/d3-sankey"
"d3-scale-chromatic@3.1.0","ISC","https://github.com/d3/d3-scale-chromatic"
"d3-scale@4.0.2","ISC","https://github.com/d3/d3-scale"
"d3-selection@3.0.0","ISC","https://github.com/d3/d3-selection"
"d3-shape@1.3.7","BSD-3-Clause","https://github.com/d3/d3-shape"
"d3-shape@3.2.0","ISC","https://github.com/d3/d3-shape"
"d3-time-format@4.1.0","ISC","https://github.com/d3/d3-time-format"
"d3-time@3.1.0","ISC","https://github.com/d3/d3-time"
"d3-timer@3.0.1","ISC","https://github.com/d3/d3-timer"
"d3-transition@3.0.1","ISC","https://github.com/d3/d3-transition"
"d3-zoom@3.0.0","ISC","https://github.com/d3/d3-zoom"
"d3@7.9.0","ISC","https://github.com/d3/d3"
"dagre-d3-es@7.0.11","MIT","https://github.com/tbo47/dagre-es"
"data-urls@5.0.0","MIT","https://github.com/jsdom/data-urls"
"date-format@4.0.14","MIT","https://github.com/nomiddlename/date-format"
"dayjs@1.11.13","MIT","https://github.com/iamkun/dayjs"
"debug@2.6.9","MIT","https://github.com/visionmedia/debug"
"debug@4.3.7","MIT","https://github.com/debug-js/debug"
"debug@4.4.1","MIT","https://github.com/debug-js/debug"
"decimal.js@10.6.0","MIT","https://github.com/MikeMcl/decimal.js"
"delaunator@5.0.1","ISC","https://github.com/mapbox/delaunator"
"delegate@3.2.0","MIT","https://github.com/zenorocha/delegate"
"depd@2.0.0","MIT","https://github.com/dougwilson/nodejs-depd"
"destroy@1.2.0","MIT","https://github.com/stream-utils/destroy"
"detect-libc@1.0.3","Apache-2.0","https://github.com/lovell/detect-libc"
"detect-libc@2.0.4","Apache-2.0","https://github.com/lovell/detect-libc"
"di@0.0.1","MIT","https://github.com/vojtajina/node-di"
"dom-serialize@2.2.1","MIT","https://github.com/webmodules/dom-serialize"
"dom-serializer@2.0.0","MIT","https://github.com/cheeriojs/dom-serializer"
"domelementtype@2.3.0","BSD-2-Clause","https://github.com/fb55/domelementtype"
"domhandler@5.0.3","BSD-2-Clause","https://github.com/fb55/domhandler"
"dompurify@3.2.6","(MPL-2.0 OR Apache-2.0)","https://github.com/cure53/DOMPurify"
"domutils@3.2.2","BSD-2-Clause","https://github.com/fb55/domutils"
"dunder-proto@1.0.1","MIT","https://github.com/es-shims/dunder-proto"
"eastasianwidth@0.2.0","MIT","https://github.com/komagata/eastasianwidth"
"echarts@5.6.0","Apache-2.0","https://github.com/apache/echarts"
"ee-first@1.1.1","MIT","https://github.com/jonathanong/ee-first"
"electron-to-chromium@1.5.202","ISC","https://github.com/kilian/electron-to-chromium"
"emoji-regex@10.4.0","MIT","https://github.com/mathiasbynens/emoji-regex"
"emoji-regex@8.0.0","MIT","https://github.com/mathiasbynens/emoji-regex"
"emoji-regex@9.2.2","MIT","https://github.com/mathiasbynens/emoji-regex"
"emoji-toolkit@8.0.0","MIT","https://github.com/joypixels/emoji-toolkit"
"emojibase-data@16.0.3","MIT","https://github.com/milesj/emojibase"
"emojibase@16.0.0","MIT","https://github.com/milesj/emojibase"
"encodeurl@1.0.2","MIT","https://github.com/pillarjs/encodeurl"
"encodeurl@2.0.0","MIT","https://github.com/pillarjs/encodeurl"
"encoding@0.1.13","MIT","https://github.com/andris9/encoding"
"engine.io-parser@5.2.3","MIT","https://github.com/socketio/socket.io"
"engine.io@6.6.4","MIT","https://github.com/socketio/socket.io"
"enhanced-resolve@5.18.3","MIT","https://github.com/webpack/enhanced-resolve"
"ent@2.2.2","MIT","https://github.com/ljharb/ent"
"entities@4.5.0","BSD-2-Clause","https://github.com/fb55/entities"
"entities@6.0.1","BSD-2-Clause","https://github.com/fb55/entities"
"env-paths@2.2.1","MIT","https://github.com/sindresorhus/env-paths"
"environment@1.1.0","MIT","https://github.com/sindresorhus/environment"
"err-code@2.0.3","MIT","https://github.com/IndigoUnited/js-err-code"
"es-define-property@1.0.1","MIT","https://github.com/ljharb/es-define-property"
"es-errors@1.3.0","MIT","https://github.com/ljharb/es-errors"
"es-object-atoms@1.1.1","MIT","https://github.com/ljharb/es-object-atoms"
"esbuild@0.25.5","MIT","https://github.com/evanw/esbuild"
"escalade@3.2.0","MIT","https://github.com/lukeed/escalade"
"escape-html@1.0.3","MIT","https://github.com/component/escape-html"
"escape-string-regexp@4.0.0","MIT","https://github.com/sindresorhus/escape-string-regexp"
"etag@1.8.1","MIT","https://github.com/jshttp/etag"
"eventemitter3@4.0.7","MIT","https://github.com/primus/eventemitter3"
"eventemitter3@5.0.1","MIT","https://github.com/primus/eventemitter3"
"eventsource-parser@3.0.3","MIT","https://github.com/rexxars/eventsource-parser"
"eventsource@3.0.7","MIT","git://git@github.com/EventSource/eventsource"
"exponential-backoff@3.1.2","Apache-2.0","https://github.com/coveooss/exponential-backoff"
"express-rate-limit@7.5.1","MIT","https://github.com/express-rate-limit/express-rate-limit"
"express@5.1.0","MIT","https://github.com/expressjs/express"
"exsolve@1.0.7","MIT","https://github.com/unjs/exsolve"
"extend@3.0.2","MIT","https://github.com/justmoon/node-extend"
"fast-deep-equal@3.1.3","MIT","https://github.com/epoberezkin/fast-deep-equal"
"fast-json-stable-stringify@2.1.0","MIT","https://github.com/epoberezkin/fast-json-stable-stringify"
"fast-uri@3.0.6","BSD-3-Clause","https://github.com/fastify/fast-uri"
"fdir@6.5.0","MIT","https://github.com/thecodrr/fdir"
"fill-range@7.1.1","MIT","https://github.com/jonschlinkert/fill-range"
"finalhandler@1.1.2","MIT","https://github.com/pillarjs/finalhandler"
"finalhandler@2.1.0","MIT","https://github.com/pillarjs/finalhandler"
"flatted@3.3.3","ISC","https://github.com/WebReflection/flatted"
"follow-redirects@1.15.11","MIT","https://github.com/follow-redirects/follow-redirects"
"foreground-child@3.3.1","ISC","https://github.com/tapjs/foreground-child"
"forwarded@0.2.0","MIT","https://github.com/jshttp/forwarded"
"fraction.js@4.3.7","MIT","https://github.com/rawify/Fraction.js"
"fresh@2.0.0","MIT","https://github.com/jshttp/fresh"
"fs-extra@8.1.0","MIT","https://github.com/jprichardson/node-fs-extra"
"fs-minipass@2.1.0","ISC","https://github.com/npm/fs-minipass"
"fs-minipass@3.0.3","ISC","https://github.com/npm/fs-minipass"
"fs.realpath@1.0.0","ISC","https://github.com/isaacs/fs.realpath"
"function-bind@1.1.2","MIT","https://github.com/Raynos/function-bind"
"gensync@1.0.0-beta.2","MIT","https://github.com/loganfsmyth/gensync"
"get-caller-file@2.0.5","ISC","https://github.com/stefanpenner/get-caller-file"
"get-east-asian-width@1.3.0","MIT","https://github.com/sindresorhus/get-east-asian-width"
"get-intrinsic@1.3.0","MIT","https://github.com/ljharb/get-intrinsic"
"get-proto@1.0.1","MIT","https://github.com/ljharb/get-proto"
"glob-parent@5.1.2","ISC","https://github.com/gulpjs/glob-parent"
"glob-to-regexp@0.4.1","BSD-2-Clause","https://github.com/fitzgen/glob-to-regexp"
"glob@10.4.5","ISC","https://github.com/isaacs/node-glob"
"glob@7.2.3","ISC","https://github.com/isaacs/node-glob"
"globals@15.15.0","MIT","https://github.com/sindresorhus/globals"
"good-listener@1.2.2","MIT","https://github.com/zenorocha/good-listener"
"gopd@1.2.0","MIT","https://github.com/ljharb/gopd"
"graceful-fs@4.2.11","ISC","https://github.com/isaacs/node-graceful-fs"
"hachure-fill@0.5.2","MIT","https://github.com/pshihn/hachure-fill"
"has-flag@4.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-symbols@1.1.0","MIT","https://github.com/inspect-js/has-symbols"
"has-tostringtag@1.0.2","MIT","https://github.com/inspect-js/has-tostringtag"
"hasown@2.0.2","MIT","https://github.com/inspect-js/hasOwn"
"hosted-git-info@8.1.0","ISC","https://github.com/npm/hosted-git-info"
"html-encoding-sniffer@4.0.0","MIT","https://github.com/jsdom/html-encoding-sniffer"
"html-escaper@2.0.2","MIT","https://github.com/WebReflection/html-escaper"
"htmlparser2@10.0.0","MIT","https://github.com/fb55/htmlparser2"
"http-cache-semantics@4.2.0","BSD-2-Clause","https://github.com/kornelski/http-cache-semantics"
"http-errors@2.0.0","MIT","https://github.com/jshttp/http-errors"
"http-proxy-agent@7.0.2","MIT","https://github.com/TooTallNate/proxy-agents"
"http-proxy@1.18.1","MIT","https://github.com/http-party/node-http-proxy"
"https-proxy-agent@7.0.6","MIT","https://github.com/TooTallNate/proxy-agents"
"iconify-icon@2.3.0","MIT","https://github.com/iconify/iconify"
"iconv-lite@0.4.24","MIT","https://github.com/ashtuchkin/iconv-lite"
"iconv-lite@0.6.3","MIT","https://github.com/ashtuchkin/iconv-lite"
"ignore-walk@8.0.0","ISC","https://github.com/npm/ignore-walk"
"immutable@5.1.3","MIT","https://github.com/immutable-js/immutable-js"
"imurmurhash@0.1.4","MIT","https://github.com/jensyt/imurmurhash-js"
"inflight@1.0.6","ISC","https://github.com/npm/inflight"
"inherits@2.0.4","ISC","https://github.com/isaacs/inherits"
"ini@5.0.0","ISC","https://github.com/npm/ini"
"internmap@1.0.1","ISC","https://github.com/mbostock/internmap"
"internmap@2.0.3","ISC","https://github.com/mbostock/internmap"
"ip-address@10.0.1","MIT","https://github.com/beaugunderson/ip-address"
"ipaddr.js@1.9.1","MIT","https://github.com/whitequark/ipaddr.js"
"is-binary-path@2.1.0","MIT","https://github.com/sindresorhus/is-binary-path"
"is-core-module@2.16.1","MIT","https://github.com/inspect-js/is-core-module"
"is-extglob@2.1.1","MIT","https://github.com/jonschlinkert/is-extglob"
"is-fullwidth-code-point@3.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-fullwidth-code-point@4.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-fullwidth-code-point@5.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-glob@4.0.3","MIT","https://github.com/micromatch/is-glob"
"is-interactive@2.0.0","MIT","https://github.com/sindresorhus/is-interactive"
"is-number@7.0.0","MIT","https://github.com/jonschlinkert/is-number"
"is-potential-custom-element-name@1.0.1","MIT","https://github.com/mathiasbynens/is-potential-custom-element-name"
"is-promise@4.0.0","MIT","https://github.com/then/is-promise"
"is-regex@1.2.1","MIT","https://github.com/inspect-js/is-regex"
"is-unicode-supported@1.3.0","MIT","https://github.com/sindresorhus/is-unicode-supported"
"is-unicode-supported@2.1.0","MIT","https://github.com/sindresorhus/is-unicode-supported"
"isbinaryfile@4.0.10","MIT","https://github.com/gjtorikian/isBinaryFile"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe"
"isexe@3.1.1","ISC","https://github.com/isaacs/isexe"
"istanbul-lib-coverage@3.2.2","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-instrument@5.2.1","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-instrument@6.0.3","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-report@3.0.1","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-source-maps@4.0.1","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-reports@3.1.7","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"jackspeak@3.4.3","BlueOak-1.0.0","https://github.com/isaacs/jackspeak"
"jasmine-core@4.6.1","MIT","https://github.com/jasmine/jasmine"
"jasmine-core@5.8.0","MIT","https://github.com/jasmine/jasmine"
"jiti@2.5.1","MIT","https://github.com/unjs/jiti"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens"
"jsdom@26.1.0","MIT","https://github.com/jsdom/jsdom"
"jsesc@3.1.0","MIT","https://github.com/mathiasbynens/jsesc"
"json-parse-even-better-errors@4.0.0","MIT","https://github.com/npm/json-parse-even-better-errors"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema-traverse@1.0.0","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json5@2.2.3","MIT","https://github.com/json5/json5"
"jsonc-parser@3.3.1","MIT","https://github.com/microsoft/node-jsonc-parser"
"jsonfile@4.0.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jsonparse@1.3.1","MIT","https://github.com/creationix/jsonparse"
"karma-chrome-launcher@3.2.0","MIT","https://github.com/karma-runner/karma-chrome-launcher"
"karma-coverage@2.2.1","MIT","https://github.com/karma-runner/karma-coverage"
"karma-jasmine-html-reporter@2.1.0","MIT","https://github.com/dfederm/karma-jasmine-html-reporter"
"karma-jasmine@5.1.0","MIT","https://github.com/karma-runner/karma-jasmine"
"karma@6.4.4","MIT","https://github.com/karma-runner/karma"
"katex@0.16.22","MIT","https://github.com/KaTeX/KaTeX"
"khroma@2.1.0","MIT*","https://github.com/fabiospampinato/khroma"
"kitchensink@0.0.0","UNLICENSED",""
"kolorist@1.8.0","MIT","https://github.com/marvinhagemeister/kolorist"
"langium@3.3.1","MIT","https://github.com/eclipse-langium/langium"
"layout-base@1.0.2","MIT","https://github.com/iVis-at-Bilkent/layout-base"
"layout-base@2.0.1","MIT","https://github.com/iVis-at-Bilkent/layout-base"
"libphonenumber-js@1.12.12","MIT","git+https://gitlab.com/catamphetamine/libphonenumber-js"
"lightningcss-win32-x64-msvc@1.30.1","MPL-2.0","https://github.com/parcel-bundler/lightningcss"
"lightningcss@1.30.1","MPL-2.0","https://github.com/parcel-bundler/lightningcss"
"linkify-it@5.0.0","MIT","https://github.com/markdown-it/linkify-it"
"linkifyjs@4.3.2","MIT","https://github.com/nfrasser/linkifyjs"
"listr2@8.3.3","MIT","https://github.com/listr2/listr2"
"lmdb@3.4.1","MIT","https://github.com/kriszyp/lmdb-js"
"local-pkg@1.1.1","MIT","https://github.com/antfu/local-pkg"
"lodash-es@4.17.21","MIT","https://github.com/lodash/lodash"
"lodash.castarray@4.4.0","MIT","https://github.com/lodash/lodash"
"lodash.isplainobject@4.0.6","MIT","https://github.com/lodash/lodash"
"lodash.merge@4.6.2","MIT","https://github.com/lodash/lodash"
"lodash@4.17.21","MIT","https://github.com/lodash/lodash"
"log-symbols@6.0.0","MIT","https://github.com/sindresorhus/log-symbols"
"log-update@6.1.0","MIT","https://github.com/sindresorhus/log-update"
"log4js@6.9.1","Apache-2.0","https://github.com/log4js-node/log4js-node"
"lru-cache@10.4.3","ISC","https://github.com/isaacs/node-lru-cache"
"lru-cache@5.1.1","ISC","https://github.com/isaacs/node-lru-cache"
"magic-string@0.30.17","MIT","https://github.com/rich-harris/magic-string"
"make-dir@4.0.0","MIT","https://github.com/sindresorhus/make-dir"
"make-fetch-happen@14.0.3","ISC","https://github.com/npm/make-fetch-happen"
"markdown-it@14.1.0","MIT","https://github.com/markdown-it/markdown-it"
"marked@15.0.12","MIT","https://github.com/markedjs/marked"
"marked@16.1.2","MIT","https://github.com/markedjs/marked"
"math-intrinsics@1.1.0","MIT","https://github.com/es-shims/math-intrinsics"
"mdurl@2.0.0","MIT","https://github.com/markdown-it/mdurl"
"media-typer@0.3.0","MIT","https://github.com/jshttp/media-typer"
"media-typer@1.1.0","MIT","https://github.com/jshttp/media-typer"
"merge-descriptors@2.0.0","MIT","https://github.com/sindresorhus/merge-descriptors"
"mermaid@11.9.0","MIT","https://github.com/mermaid-js/mermaid"
"micromatch@4.0.8","MIT","https://github.com/micromatch/micromatch"
"mime-db@1.52.0","MIT","https://github.com/jshttp/mime-db"
"mime-db@1.54.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@2.1.35","MIT","https://github.com/jshttp/mime-types"
"mime-types@3.0.1","MIT","https://github.com/jshttp/mime-types"
"mime@2.6.0","MIT","https://github.com/broofa/mime"
"mimic-function@5.0.1","MIT","https://github.com/sindresorhus/mimic-function"
"minimatch@10.0.3","ISC","https://github.com/isaacs/minimatch"
"minimatch@3.1.2","ISC","https://github.com/isaacs/minimatch"
"minimatch@9.0.5","ISC","https://github.com/isaacs/minimatch"
"minimist@1.2.8","MIT","https://github.com/minimistjs/minimist"
"minipass-collect@2.0.1","ISC","https://github.com/isaacs/minipass-collect"
"minipass-fetch@4.0.1","MIT","https://github.com/npm/minipass-fetch"
"minipass-flush@1.0.5","ISC","https://github.com/isaacs/minipass-flush"
"minipass-pipeline@1.2.4","ISC",""
"minipass-sized@1.0.3","ISC","https://github.com/isaacs/minipass-sized"
"minipass@3.3.6","ISC","https://github.com/isaacs/minipass"
"minipass@5.0.0","ISC","https://github.com/isaacs/minipass"
"minipass@7.1.2","ISC","https://github.com/isaacs/minipass"
"minizlib@2.1.2","MIT","https://github.com/isaacs/minizlib"
"minizlib@3.0.2","MIT","https://github.com/isaacs/minizlib"
"mkdirp@0.5.6","MIT","https://github.com/substack/node-mkdirp"
"mkdirp@1.0.4","MIT","https://github.com/isaacs/node-mkdirp"
"mkdirp@3.0.1","MIT","https://github.com/isaacs/node-mkdirp"
"mlly@1.7.4","MIT","https://github.com/unjs/mlly"
"mrmime@2.0.1","MIT","https://github.com/lukeed/mrmime"
"ms@2.0.0","MIT","https://github.com/zeit/ms"
"ms@2.1.3","MIT","https://github.com/vercel/ms"
"msgpackr-extract@3.0.3","MIT","https://github.com/kriszyp/msgpackr-extract"
"msgpackr@1.11.5","MIT","https://github.com/kriszyp/msgpackr"
"mute-stream@1.0.0","ISC","https://github.com/npm/mute-stream"
"mute-stream@2.0.0","ISC","https://github.com/npm/mute-stream"
"nanoid@3.3.11","MIT","https://github.com/ai/nanoid"
"negotiator@0.6.3","MIT","https://github.com/jshttp/negotiator"
"negotiator@1.0.0","MIT","https://github.com/jshttp/negotiator"
"ngx-markdown@20.0.0","MIT","https://github.com/jfcere/ngx-markdown"
"node-addon-api@6.1.0","MIT","https://github.com/nodejs/node-addon-api"
"node-addon-api@7.1.1","MIT","https://github.com/nodejs/node-addon-api"
"node-gyp-build-optional-packages@5.2.2","MIT","https://github.com/prebuild/node-gyp-build"
"node-gyp@11.3.0","MIT","https://github.com/nodejs/node-gyp"
"node-releases@2.0.19","MIT","https://github.com/chicoxyzzy/node-releases"
"nopt@8.1.0","ISC","https://github.com/npm/nopt"
"normalize-path@3.0.0","MIT","https://github.com/jonschlinkert/normalize-path"
"normalize-range@0.1.2","MIT","https://github.com/jamestalmage/normalize-range"
"npm-bundled@4.0.0","ISC","https://github.com/npm/npm-bundled"
"npm-install-checks@7.1.1","BSD-2-Clause","https://github.com/npm/npm-install-checks"
"npm-normalize-package-bin@4.0.0","ISC","https://github.com/npm/npm-normalize-package-bin"
"npm-package-arg@12.0.2","ISC","https://github.com/npm/npm-package-arg"
"npm-packlist@10.0.1","ISC","https://github.com/npm/npm-packlist"
"npm-pick-manifest@10.0.0","ISC","https://github.com/npm/npm-pick-manifest"
"npm-registry-fetch@18.0.2","ISC","https://github.com/npm/npm-registry-fetch"
"nth-check@2.1.1","BSD-2-Clause","https://github.com/fb55/nth-check"
"nwsapi@2.2.21","MIT","https://github.com/dperini/nwsapi"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-inspect@1.13.4","MIT","https://github.com/inspect-js/object-inspect"
"on-finished@2.3.0","MIT","https://github.com/jshttp/on-finished"
"on-finished@2.4.1","MIT","https://github.com/jshttp/on-finished"
"once@1.4.0","ISC","https://github.com/isaacs/once"
"onetime@7.0.0","MIT","https://github.com/sindresorhus/onetime"
"ora@8.2.0","MIT","https://github.com/sindresorhus/ora"
"ordered-binary@1.6.0","MIT","https://github.com/kriszyp/ordered-binary"
"orderedmap@2.1.1","MIT","https://github.com/marijnh/orderedmap"
"p-map@7.0.3","MIT","https://github.com/sindresorhus/p-map"
"package-json-from-dist@1.0.1","BlueOak-1.0.0","https://github.com/isaacs/package-json-from-dist"
"package-manager-detector@1.3.0","MIT","https://github.com/antfu-collective/package-manager-detector"
"pacote@21.0.0","ISC","https://github.com/npm/pacote"
"parse5-html-rewriting-stream@7.1.0","MIT","https://github.com/inikulin/parse5"
"parse5-sax-parser@7.0.0","MIT","https://github.com/inikulin/parse5"
"parse5@7.3.0","MIT","https://github.com/inikulin/parse5"
"parse5@8.0.0","MIT","https://github.com/inikulin/parse5"
"parseurl@1.3.3","MIT","https://github.com/pillarjs/parseurl"
"path-data-parser@0.1.0","MIT","https://github.com/pshihn/path-data-parser"
"path-is-absolute@1.0.1","MIT","https://github.com/sindresorhus/path-is-absolute"
"path-key@3.1.1","MIT","https://github.com/sindresorhus/path-key"
"path-parse@1.0.7","MIT","https://github.com/jbgutierrez/path-parse"
"path-scurry@1.11.1","BlueOak-1.0.0","https://github.com/isaacs/path-scurry"
"path-to-regexp@8.2.0","MIT","https://github.com/pillarjs/path-to-regexp"
"pathe@2.0.3","MIT","https://github.com/unjs/pathe"
"picocolors@1.1.1","ISC","https://github.com/alexeyraspopov/picocolors"
"picomatch@2.3.1","MIT","https://github.com/micromatch/picomatch"
"picomatch@4.0.2","MIT","https://github.com/micromatch/picomatch"
"picomatch@4.0.3","MIT","https://github.com/micromatch/picomatch"
"piscina@5.1.2","MIT","https://github.com/piscinajs/piscina"
"pkce-challenge@5.0.0","MIT","https://github.com/crouchcd/pkce-challenge"
"pkg-types@1.3.1","MIT","https://github.com/unjs/pkg-types"
"pkg-types@2.2.0","MIT","https://github.com/unjs/pkg-types"
"points-on-curve@0.2.0","MIT","https://github.com/pshihn/bezier-points"
"points-on-path@0.2.1","MIT","https://github.com/pshihn/points-on-path"
"postcss-media-query-parser@0.2.3","MIT","https://github.com/dryoma/postcss-media-query-parser"
"postcss-selector-parser@6.0.10","MIT","https://github.com/postcss/postcss-selector-parser"
"postcss-value-parser@4.2.0","MIT","https://github.com/TrySound/postcss-value-parser"
"postcss@8.5.6","MIT","https://github.com/postcss/postcss"
"prismjs@1.30.0","MIT","https://github.com/PrismJS/prism"
"proc-log@5.0.0","ISC","https://github.com/npm/proc-log"
"promise-retry@2.0.1","MIT","https://github.com/IndigoUnited/node-promise-retry"
"prosemirror-changeset@2.3.1","MIT","https://github.com/prosemirror/prosemirror-changeset"
"prosemirror-collab@1.3.1","MIT","https://github.com/prosemirror/prosemirror-collab"
"prosemirror-commands@1.7.1","MIT","https://github.com/prosemirror/prosemirror-commands"
"prosemirror-dropcursor@1.8.2","MIT","https://github.com/prosemirror/prosemirror-dropcursor"
"prosemirror-gapcursor@1.3.2","MIT","https://github.com/prosemirror/prosemirror-gapcursor"
"prosemirror-history@1.4.1","MIT","https://github.com/prosemirror/prosemirror-history"
"prosemirror-inputrules@1.5.0","MIT","https://github.com/prosemirror/prosemirror-inputrules"
"prosemirror-keymap@1.2.3","MIT","https://github.com/prosemirror/prosemirror-keymap"
"prosemirror-markdown@1.13.2","MIT","https://github.com/prosemirror/prosemirror-markdown"
"prosemirror-menu@1.2.5","MIT","https://github.com/prosemirror/prosemirror-menu"
"prosemirror-model@1.25.3","MIT","https://github.com/prosemirror/prosemirror-model"
"prosemirror-schema-basic@1.2.4","MIT","https://github.com/prosemirror/prosemirror-schema-basic"
"prosemirror-schema-list@1.5.1","MIT","https://github.com/prosemirror/prosemirror-schema-list"
"prosemirror-state@1.4.3","MIT","https://github.com/prosemirror/prosemirror-state"
"prosemirror-tables@1.7.1","MIT","https://github.com/prosemirror/prosemirror-tables"
"prosemirror-trailing-node@3.0.0","MIT","https://github.com/remirror/remirror"
"prosemirror-transform@1.10.4","MIT","https://github.com/prosemirror/prosemirror-transform"
"prosemirror-view@1.40.1","MIT","https://github.com/prosemirror/prosemirror-view"
"proxy-addr@2.0.7","MIT","https://github.com/jshttp/proxy-addr"
"punycode.js@2.3.1","MIT","https://github.com/mathiasbynens/punycode.js"
"punycode@1.4.1","MIT","https://github.com/bestiejs/punycode.js"
"punycode@2.3.1","MIT","https://github.com/mathiasbynens/punycode.js"
"qjobs@1.2.0","MIT","https://github.com/franck34/qjobs"
"qs@6.13.0","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.14.0","BSD-3-Clause","https://github.com/ljharb/qs"
"quansync@0.2.10","MIT","https://github.com/quansync-dev/quansync"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser"
"raw-body@2.5.2","MIT","https://github.com/stream-utils/raw-body"
"raw-body@3.0.0","MIT","https://github.com/stream-utils/raw-body"
"readdirp@3.6.0","MIT","https://github.com/paulmillr/readdirp"
"readdirp@4.1.2","MIT","https://github.com/paulmillr/readdirp"
"reflect-metadata@0.2.2","Apache-2.0","https://github.com/rbuckton/reflect-metadata"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-from-string@2.0.2","MIT","https://github.com/floatdrop/require-from-string"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port"
"resolve@1.22.10","MIT","https://github.com/browserify/resolve"
"restore-cursor@5.1.0","MIT","https://github.com/sindresorhus/restore-cursor"
"retry@0.12.0","MIT","https://github.com/tim-kos/node-retry"
"rfdc@1.4.1","MIT","https://github.com/davidmarkclements/rfdc"
"rimraf@3.0.2","ISC","https://github.com/isaacs/rimraf"
"robust-predicates@3.0.2","Unlicense","https://github.com/mourner/robust-predicates"
"rollup@4.44.1","MIT","https://github.com/rollup/rollup"
"rope-sequence@1.3.4","MIT","https://github.com/marijnh/rope-sequence"
"roughjs@4.6.6","MIT","https://github.com/pshihn/rough"
"router@2.2.0","MIT","https://github.com/pillarjs/router"
"rrweb-cssom@0.8.0","MIT","https://github.com/rrweb-io/CSSOM"
"rw@1.3.3","BSD-3-Clause","https://github.com/mbostock/rw"
"rxjs@7.8.2","Apache-2.0","https://github.com/reactivex/rxjs"
"safe-buffer@5.2.1","MIT","https://github.com/feross/safe-buffer"
"safe-regex-test@1.1.0","MIT","https://github.com/ljharb/safe-regex-test"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"sass@1.89.2","MIT","https://github.com/sass/dart-sass"
"saxes@6.0.0","ISC","https://github.com/lddubeau/saxes"
"select@1.1.2","MIT","https://github.com/zenorocha/select"
"semver@6.3.1","ISC","https://github.com/npm/node-semver"
"semver@7.7.2","ISC","https://github.com/npm/node-semver"
"send@1.2.0","MIT","https://github.com/pillarjs/send"
"serve-static@2.2.0","MIT","https://github.com/expressjs/serve-static"
"setprototypeof@1.2.0","ISC","https://github.com/wesleytodd/setprototypeof"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"side-channel-list@1.0.0","MIT","https://github.com/ljharb/side-channel-list"
"side-channel-map@1.0.1","MIT","https://github.com/ljharb/side-channel-map"
"side-channel-weakmap@1.0.2","MIT","https://github.com/ljharb/side-channel-weakmap"
"side-channel@1.1.0","MIT","https://github.com/ljharb/side-channel"
"signal-exit@4.1.0","ISC","https://github.com/tapjs/signal-exit"
"sigstore@3.1.0","Apache-2.0","https://github.com/sigstore/sigstore-js"
"slice-ansi@5.0.0","MIT","https://github.com/chalk/slice-ansi"
"slice-ansi@7.1.0","MIT","https://github.com/chalk/slice-ansi"
"smart-buffer@4.2.0","MIT","https://github.com/JoshGlazebrook/smart-buffer"
"socket.io-adapter@2.5.5","MIT","https://github.com/socketio/socket.io-adapter"
